origin,longitude,latitude,departure,arrival
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,5.65,5.333333333333333
San Francisco Intl (KSFO),-122.375,37.61899948120117,23.433333333333334,5.166666666666667
Memphis Intl (KMEM),-89.97669982910156,35.04240036010742,4.0,5.133333333333334
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,23.283333333333335,5.083333333333333
Kahului (OGG / PHOG),-156.429993,20.8986,17.433333333333334,5.05
Fresno Yosemite Intl (KFAT),-119.71800231933594,36.77619934082031,23.316666666666666,4.983333333333333
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,23.516666666666666,4.883333333333333
Daniel K Inouye Intl (PHNL),-157.924228,21.32062,17.3,4.8
McCarran Intl (KLAS),-115.15200039999999,36.08010101,23.566666666666666,4.75
San Jose Int'l (KSJC),-121.929001,37.362598,22.816666666666666,4.683333333333334
Mahlon Sweet Field (KEUG),-123.21199798583984,44.12459945678711,23.016666666666666,4.633333333333333
Indianapolis Intl (KIND),-86.294403,39.7173,4.9,4.466666666666667
Spokane Intl (KGEG),-117.53399658203124,47.61989974975586,23.516666666666666,4.45
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,4.583333333333333,4.366666666666666
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,2.6,4.333333333333333
Fort Worth Alliance (KAFW),-97.3188018799,32.9875984192,2.6166666666666667,4.3
San Diego Intl (KSAN),-117.190002441,32.7336006165,22.666666666666668,4.233333333333333
Memphis Intl (KMEM),-89.97669982910156,35.04240036010742,3.15,4.233333333333333
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,3.5166666666666666,4.183333333333334
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,3.3833333333333333,4.083333333333333
Piedmont Triad Intl (KGSO),-79.93730163574219,36.097801208496094,3.4333333333333336,3.8166666666666664
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,3.8333333333333335,3.6
McGhee Tyson (KTYS),-83.99400329999999,35.81100082,2.3833333333333333,2.55
Don Miguel Hidalgo y Costilla Int'l (GDL / MMGL),-103.31099700927734,20.521799087524414,22.0,1.2666666666666666
Salt Lake City Intl (KSLC),-111.97799682617188,40.78839874267578,21.316666666666666,0.9833333333333333
Denver Intl (KDEN),-104.672996521,39.861698150635,21.816666666666666,0.7
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,18.966666666666665,0.6666666666666666
Lic. Benito Juarez Int'l (MEX / MMMX),-99.072098,19.4363,21.333333333333332,0.5166666666666667
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,20.416666666666668,0.4
McCarran Intl (KLAS),-115.15200039999999,36.08010101,19.2,0.35
San Francisco Intl (KSFO),-122.375,37.61899948120117,18.366666666666667,0.26666666666666666
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,22.466666666666665,0.16666666666666666
Tampa Intl (KTPA),-82.533203125,27.975500106811523,22.733333333333334,0.05
Denver Intl (KDEN),-104.672996521,39.861698150635,21.15,0.016666666666666666
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,22.233333333333334,23.75
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,22.4,23.7
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,18.316666666666666,23.666666666666668
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,23.083333333333332,23.583333333333332
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,21.833333333333332,23.55
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,21.816666666666666,23.533333333333335
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,19.566666666666666,23.5
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,18.116666666666667,23.45
Don Miguel Hidalgo y Costilla Int'l (GDL / MMGL),-103.31099700927734,20.521799087524414,20.066666666666666,23.366666666666667
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,21.65,23.35
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,23.016666666666666,23.233333333333334
Oakland County Intl (KPTK),-83.420097351074,42.665500640869006,23.466666666666665,23.2
Charlotte/Douglas Intl (KCLT),-80.94309997558594,35.2140007019043,22.733333333333334,23.166666666666668
San Francisco Intl (KSFO),-122.375,37.61899948120117,17.383333333333333,23.05
Tampa Intl (KTPA),-82.533203125,27.975500106811523,21.766666666666666,23.0
LaGuardia (KLGA),-73.87259674,40.77719879,22.166666666666668,22.95
Tocumen Int'l (PTY / MPTO),-79.3834991455,9.0713596344,18.766666666666666,22.883333333333333
Washington Dulles Intl (KIAD),-77.45580292,38.94449997,22.416666666666668,22.85
Denver Intl (KDEN),-104.672996521,39.861698150635,19.866666666666667,22.75
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,18.6,22.666666666666668
Mason City Muni (KMCW),-93.33129882809999,43.15779876710001,21.0,22.616666666666667
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,20.766666666666666,22.583333333333332
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,21.816666666666666,22.55
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,18.533333333333335,22.516666666666666
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,21.566666666666666,22.5
Rickenbacker Intl (KLCK),-82.927803,39.813801,22.616666666666667,22.466666666666665
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,20.583333333333332,22.45
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,20.783333333333335,22.4
LaGuardia (KLGA),-73.87259674,40.77719879,21.5,22.383333333333333
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,20.5,22.333333333333332
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,21.816666666666666,22.3
LaGuardia (KLGA),-73.87259674,40.77719879,21.35,22.15
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,21.333333333333332,22.083333333333332
Reagan National (KDCA),-77.037697,38.8521,21.5,22.033333333333335
Anchorage Intl (PANC),-149.99600219726562,61.174400329589844,13.916666666666666,21.983333333333334
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,20.6,21.933333333333334
Anchorage Intl (PANC),-149.99600219726562,61.174400329589844,13.683333333333334,21.883333333333333
Reagan National (KDCA),-77.037697,38.8521,21.216666666666665,21.833333333333332
St Louis Lambert Intl (KSTL),-90.370003,38.748697,21.05,21.816666666666666
Anchorage Intl (PANC),-149.99600219726562,61.174400329589844,13.633333333333333,21.766666666666666
LaGuardia (KLGA),-73.87259674,40.77719879,20.9,21.75
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,17.9,21.716666666666665
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,17.616666666666667,21.683333333333334
Will Rogers World (KOKC),-97.60070037841795,35.39310073852539,20.05,21.666666666666668
McCarran Intl (KLAS),-115.15200039999999,36.08010101,16.466666666666665,21.633333333333333
LaGuardia (KLGA),-73.87259674,40.77719879,20.766666666666666,21.616666666666667
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,20.933333333333334,21.583333333333332
Punta Cana Int'l (PUJ / MDPC),-68.36340332030001,18.567399978599997,18.866666666666667,21.55
San Francisco Intl (KSFO),-122.375,37.61899948120117,15.75,21.533333333333335
Sarasota/Bradenton Intl (KSRQ),-82.55439758300781,27.39539909362793,20.1,21.5
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,19.766666666666666,21.483333333333334
John F Kennedy Intl (KJFK),-73.77890015,40.63980103,20.566666666666666,21.466666666666665
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,19.75,21.433333333333334
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,20.9,21.416666666666668
Boston Logan Intl (KBOS),-71.00520325,42.36429977,20.283333333333335,21.4
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,21.166666666666668,21.366666666666667
LaGuardia (KLGA),-73.87259674,40.77719879,20.55,21.283333333333335
Ogdensburg Intl (KOGS),-75.46549987790002,44.681900024399994,20.483333333333334,21.233333333333334
Jackson-Medgar Wiley Evers Intl (KJAN),-90.0758972168,32.3111991882,19.616666666666667,21.2
Boston Logan Intl (KBOS),-71.00520325,42.36429977,20.033333333333335,21.15
Montreal-Trudeau (CYUL),-73.7407989502,45.4706001282,20.233333333333334,21.116666666666667
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,15.75,21.083333333333332
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,15.533333333333333,21.083333333333332
Denver Intl (KDEN),-104.672996521,39.861698150635,18.233333333333334,21.05
Denver Intl (KDEN),-104.672996521,39.861698150635,18.183333333333334,21.033333333333335
McCarran Intl (KLAS),-115.15200039999999,36.08010101,15.866666666666667,21.0
St Louis Lambert Intl (KSTL),-90.370003,38.748697,20.233333333333334,20.966666666666665
Austin-Bergstrom Intl (KAUS),-97.6698989868164,30.194499969482425,18.933333333333334,20.95
Salt Lake City Intl (KSLC),-111.97799682617188,40.78839874267578,17.3,20.933333333333334
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,19.016666666666666,20.9
San Francisco Intl (KSFO),-122.375,37.61899948120117,15.05,20.866666666666667
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,21.066666666666666,20.866666666666667
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,21.0,20.85
Tulsa Intl (KTUL),-95.88809967041016,36.19839859008789,19.6,20.833333333333332
LaGuardia (KLGA),-73.87259674,40.77719879,20.0,20.816666666666666
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,19.466666666666665,20.783333333333335
Evansville Rgnl (KEVV),-87.53240203860001,38.0369987488,19.95,20.75
San Francisco Intl (KSFO),-122.375,37.61899948120117,15.016666666666667,20.7
Dane Co Rgnl (KMSN),-89.3375015258789,43.13990020751953,20.2,20.7
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,20.9,20.666666666666668
Boston Logan Intl (KBOS),-71.00520325,42.36429977,19.55,20.666666666666668
San Antonio Intl (KSAT),-98.46980285644531,29.533700942993164,18.466666666666665,20.633333333333333
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,19.633333333333333,20.616666666666667
Charlotte/Douglas Intl (KCLT),-80.94309997558594,35.2140007019043,20.15,20.6
Hector Intl (KFAR),-96.81580352783205,46.92070007324219,19.25,20.583333333333332
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,19.933333333333334,20.566666666666666
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,20.083333333333332,20.55
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,18.9,20.533333333333335
Eppley Airfield (KOMA),-95.89409599999999,41.3032,19.416666666666668,20.5
Indianapolis Intl (KIND),-86.294403,39.7173,20.883333333333333,20.466666666666665
Frankfurt Int'l (FRA / EDDF),8.570556,50.033333,18.65,20.45
McGhee Tyson (KTYS),-83.99400329999999,35.81100082,20.25,20.433333333333334
Des Moines Intl (KDSM),-93.66310119628906,41.53400039672852,19.483333333333334,20.383333333333333
San Diego Intl (KSAN),-117.190002441,32.7336006165,14.933333333333334,20.383333333333333
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,20.166666666666668,20.366666666666667
Boston Logan Intl (KBOS),-71.00520325,42.36429977,19.266666666666666,20.316666666666666
Kansas City Intl (KMCI),-94.713898,39.2976,19.266666666666666,20.3
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,20.183333333333334,20.266666666666666
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,20.55,20.266666666666666
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,20.3,20.25
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,16.233333333333334,20.233333333333334
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,20.066666666666666,20.216666666666665
Reagan National (KDCA),-77.037697,38.8521,19.733333333333334,20.216666666666665
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,20.333333333333332,20.2
St Louis Lambert Intl (KSTL),-90.370003,38.748697,19.383333333333333,20.183333333333334
Capital Region Intl (KLAN),-84.58740234375,42.77870178222656,20.6,20.166666666666668
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,19.483333333333334,20.133333333333333
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,19.6,20.1
Norfolk Intl (KORF),-76.20120239257812,36.89459991455078,19.183333333333334,20.066666666666666
McCarran Intl (KLAS),-115.15200039999999,36.08010101,14.95,20.066666666666666
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,20.166666666666668,20.016666666666666
San Diego Intl (KSAN),-117.190002441,32.7336006165,14.5,20.016666666666666
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,20.466666666666665,20.0
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,19.25,20.0
Boston Logan Intl (KBOS),-71.00520325,42.36429977,18.833333333333332,19.966666666666665
Palm Springs Intl (KPSP),-116.50700378417969,33.829700469970696,14.383333333333333,19.95
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,18.35,19.95
Scranton Intl (KAVP),-75.72339630130001,41.338500976599995,19.233333333333334,19.933333333333334
Birmingham-Shuttlesworth Intl (KBHM),-86.75350189,33.56290054,18.35,19.916666666666668
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,18.0,19.916666666666668
Clinton National (KLIT),-92.22429656979999,34.729400634799994,18.533333333333335,19.9
Memphis Intl (KMEM),-89.97669982910156,35.04240036010742,18.45,19.883333333333333
Akron-Canton Rgnl (KCAK),-81.44219970703125,40.916099548339844,19.95,19.883333333333333
Vancouver Int'l (CYVR),-123.183998108,49.193901061999995,14.416666666666666,19.866666666666667
Tulsa Intl (KTUL),-95.88809967041016,36.19839859008789,18.433333333333334,19.866666666666667
Salt Lake City Intl (KSLC),-111.97799682617188,40.78839874267578,16.233333333333334,19.866666666666667
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,19.133333333333333,19.85
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,18.85,19.833333333333332
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,18.066666666666666,19.833333333333332
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,19.9,19.816666666666666
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,19.066666666666666,19.816666666666666
New Orleans Intl (KMSY),-90.25800323486328,29.99340057373047,17.766666666666666,19.816666666666666
San Antonio Intl (KSAT),-98.46980285644531,29.533700942993164,17.416666666666668,19.8
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,20.283333333333335,19.783333333333335
Charlotte/Douglas Intl (KCLT),-80.94309997558594,35.2140007019043,19.3,19.783333333333335
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,18.083333333333332,19.766666666666666
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,14.1,19.75
Eppley Airfield (KOMA),-95.89409599999999,41.3032,18.516666666666666,19.75
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,18.933333333333334,19.716666666666665
Joe Foss Field (KFSD),-96.741897583,43.5820007324,18.5,19.716666666666665
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,19.183333333333334,19.716666666666665
Warsaw Frederic Chopin (WAW / EPWA),20.9671001434,52.1656990051,17.166666666666668,19.7
Columbia Metropolitan (KCAE),-81.11949920654297,33.93880081176758,18.883333333333333,19.683333333333334
Eagle County Rgnl (KEGE),-106.9179993,39.64260101,16.35,19.683333333333334
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,17.733333333333334,19.683333333333334
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,14.216666666666667,19.666666666666668
Austin-Bergstrom Intl (KAUS),-97.6698989868164,30.194499969482425,17.633333333333333,19.666666666666668
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,17.683333333333334,19.65
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,18.883333333333333,19.65
Wichita Eisenhower (KICT),-97.433098,37.649899,18.183333333333334,19.633333333333333
LaGuardia (KLGA),-73.87259674,40.77719879,18.8,19.633333333333333
Des Moines Intl (KDSM),-93.66310119628906,41.53400039672852,18.7,19.616666666666667
Huntsville Intl (KHSV),-86.775100708008,34.637199401855,18.216666666666665,19.6
John Wayne (KSNA),-117.86799620000001,33.67570114,13.966666666666667,19.6
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,19.083333333333332,19.6
Bradley Intl (KBDL),-72.68319702149999,41.9388999939,18.566666666666666,19.6
Kansas City Intl (KMCI),-94.713898,39.2976,18.45,19.583333333333332
Lincoln (KLNK),-96.75920104980469,40.85100173950195,18.266666666666666,19.566666666666666
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,19.783333333333335,19.566666666666666
Indianapolis Intl (KIND),-86.294403,39.7173,19.783333333333335,19.55
Northwest Arkansas Rgnl (KXNA),-94.30680100000001,36.281898,18.083333333333332,19.533333333333335
Punta Cana Int'l (PUJ / MDPC),-68.36340332030001,18.567399978599997,16.85,19.533333333333335
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,17.916666666666668,19.5
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,19.766666666666666,19.5
John Wayne (KSNA),-117.86799620000001,33.67570114,13.816666666666666,19.5
Reagan National (KDCA),-77.037697,38.8521,18.916666666666668,19.483333333333334
Salina Rgnl (KSLN),-97.6521987915039,38.79100036621094,18.066666666666666,19.483333333333334
Denver Intl (KDEN),-104.672996521,39.861698150635,16.516666666666666,19.483333333333334
Will Rogers World (KOKC),-97.60070037841795,35.39310073852539,17.866666666666667,19.466666666666665
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,18.05,19.45
Albany Intl (KALB),-73.80169677734375,42.74829864501953,18.55,19.45
Aspen-Pitkin County (KASE),-106.8690033,39.22320175,16.1,19.433333333333334
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,13.633333333333333,19.433333333333334
Cyril E King (STT / TIST),-64.97339630126953,18.337299346923828,16.483333333333334,19.433333333333334
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,19.333333333333332,19.416666666666668
Northwest Arkansas Rgnl (KXNA),-94.30680100000001,36.281898,18.15,19.416666666666668
Sacramento Intl (KSMF),-121.59100341796876,38.69540023803711,13.633333333333333,19.4
Rochester Intl (KRST),-92.5,43.90829849243164,18.466666666666665,19.383333333333333
Univ of IL - Willard (KCMI),-88.27809906,40.03919983,18.733333333333334,19.383333333333333
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,17.783333333333335,19.383333333333333
Syracuse Hancock Intl (KSYR),-76.1063003540039,43.11119842529297,18.733333333333334,19.366666666666667
Nashville Intl (KBNA),-86.6781997680664,36.1245002746582,18.216666666666665,19.35
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,18.466666666666665,19.35
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,19.516666666666666,19.333333333333332
Buffalo Niagara Intl (KBUF),-78.73220062,42.94049835,18.716666666666665,19.333333333333332
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,18.6,19.333333333333332
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,13.6,19.316666666666666
Evansville Rgnl (KEVV),-87.53240203860001,38.0369987488,18.366666666666667,19.3
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,18.283333333333335,19.3
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,19.433333333333334,19.3
Springfield (KSGF),-93.38860321,37.24570084,18.183333333333334,19.283333333333335
Indianapolis Intl (KIND),-86.294403,39.7173,19.633333333333333,19.283333333333335
Bishop Intl (KFNT),-83.74359893798828,42.96540069580078,19.566666666666666,19.266666666666666
Luis Munoz Marin Intl (SJU / TJSJ),-66.0018005371,18.4393997192,16.166666666666668,19.25
LaGuardia (KLGA),-73.87259674,40.77719879,18.4,19.25
San Diego Intl (KSAN),-117.190002441,32.7336006165,13.616666666666667,19.25
La Crosse Rgnl (KLSE),-91.256699,43.879002,18.433333333333334,19.233333333333334
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,19.533333333333335,19.233333333333334
Westchester County (KHPN),-73.70760345458984,41.06700134277344,18.35,19.216666666666665
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,17.366666666666667,19.2
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,19.366666666666667,19.2
Portland Intl (KPDX),-122.59799960000001,45.58869934,13.6,19.166666666666668
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,19.3,19.166666666666668
Queen Beatrix Int'l (AUA / TNCA),-70.015198,12.5014,15.9,19.15
Taiwan Taoyuan Int'l (TPE / RCTP),121.233002,25.0777,20.45,19.133333333333333
Harrisburg Intl (KMDT),-76.7633972168,40.1935005188,18.616666666666667,19.116666666666667
Wichita Eisenhower (KICT),-97.433098,37.649899,17.616666666666667,19.1
Yeager (KCRW),-81.59320068359375,38.37310028076172,18.966666666666665,19.1
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,17.266666666666666,19.05
LaGuardia (KLGA),-73.87259674,40.77719879,18.116666666666667,19.033333333333335
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,18.266666666666666,19.033333333333335
Frankfurt Int'l (FRA / EDDF),8.570556,50.033333,17.033333333333335,19.033333333333335
Green Bay-Austin Straubel Intl (KGRB),-88.12960052490234,44.48509979248047,18.283333333333335,19.016666666666666
Reagan National (KDCA),-77.037697,38.8521,18.45,19.0
Charlottesville-Albemarle (KCHO),-78.4529037475586,38.13859939575195,18.466666666666665,18.983333333333334
Lovell Field (KCHA),-85.20379638671875,35.03530120849609,18.6,18.95
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,18.083333333333332,18.95
New Orleans Intl (KMSY),-90.25800323486328,29.99340057373047,17.116666666666667,18.95
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,19.116666666666667,18.95
Asheville Rgnl (KAVL),-82.54180145263672,35.43619918823242,18.483333333333334,18.933333333333334
Palm Springs Intl (KPSP),-116.50700378417969,33.829700469970696,13.5,18.916666666666668
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,18.433333333333334,18.916666666666668
Appleton Intl (KATW),-88.51909637450001,44.258098602299995,18.233333333333334,18.9
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,18.283333333333335,18.9
Cancun Int'l (CUN / MMUN),-86.8770980835,21.036500930800003,16.683333333333334,18.883333333333333
Baltimore/Washington Intl (KBWI),-76.668297,39.1754,18.15,18.866666666666667
LaGuardia (KLGA),-73.87259674,40.77719879,18.0,18.866666666666667
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,18.95,18.85
Dane Co Rgnl (KMSN),-89.3375015258789,43.13990020751953,18.3,18.85
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,17.183333333333334,18.816666666666666
Boston Logan Intl (KBOS),-71.00520325,42.36429977,17.633333333333333,18.816666666666666
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,17.1,18.816666666666666
Juan Santamaria Int'l (SJO / MROC),-84.20880126953125,9.993860244750977,13.983333333333333,18.783333333333335
Greenville/Spartanburg Intl (KGSP),-82.2189025879,34.895698547399995,18.316666666666666,18.783333333333335
Blue Grass (KLEX),-84.60590362548828,38.0364990234375,18.85,18.75
Greater Rochester Intl (KROC),-77.67240142822266,43.118900299072266,18.383333333333333,18.75
Palm Beach Intl (KPBI),-80.09559631347656,26.68320083618164,16.883333333333333,18.7
Yeager (KCRW),-81.59320068359375,38.37310028076172,18.6,18.683333333333334
Palm Beach Intl (KPBI),-80.09559631347656,26.68320083618164,17.0,18.666666666666668
Munich Int'l (MUC / EDDM),11.7861,48.353802,16.183333333333334,18.633333333333333
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,16.983333333333334,18.633333333333333
T. F. Green International (KPVD),-71.42040300000001,41.732601,17.433333333333334,18.6
Jacksonville Intl (KJAX),-81.68789672851562,30.49410057067871,17.416666666666668,18.6
Lic. Gustavo Diaz Ordaz Int'l (PVR / MMPR),-105.25399780273438,20.680099487304688,15.266666666666667,18.583333333333332
Baltimore/Washington Intl (KBWI),-76.668297,39.1754,17.983333333333334,18.583333333333332
Denver Intl (KDEN),-104.672996521,39.861698150635,15.616666666666667,18.55
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,16.85,18.55
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,18.666666666666668,18.55
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,18.433333333333334,18.533333333333335
Gogebic-Iron County (KIWD),-90.13140106200001,46.52750015260001,17.0,18.5
Luis Munoz Marin Intl (SJU / TJSJ),-66.0018005371,18.4393997192,15.683333333333334,18.5
Colorado Sprgs Muni (KCOS),-104.70099599999999,38.805801,15.416666666666666,18.5
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,12.866666666666667,18.5
Sangster Int'l (MBJ / MKJS),-77.91339874267578,18.503700256347656,15.533333333333333,18.466666666666665
Greater Rochester Intl (KROC),-77.67240142822266,43.118900299072266,18.016666666666666,18.466666666666665
London Heathrow (LHR / EGLL),-0.461941,51.4706,16.416666666666668,18.45
Boston Logan Intl (KBOS),-71.00520325,42.36429977,17.283333333333335,18.45
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,18.616666666666667,18.433333333333334
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,17.4,18.416666666666668
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,16.6,18.416666666666668
Los Cabos Int'l (SJD / MMSD),-109.72100067138672,23.15180015563965,13.933333333333334,18.4
LaGuardia (KLGA),-73.87259674,40.77719879,17.5,18.4
Reagan National (KDCA),-77.037697,38.8521,17.816666666666666,18.383333333333333
Albany Intl (KALB),-73.80169677734375,42.74829864501953,17.55,18.366666666666667
Washington Dulles Intl (KIAD),-77.45580292,38.94449997,17.85,18.366666666666667
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,16.883333333333333,18.35
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,18.05,18.35
Tampa Intl (KTPA),-82.533203125,27.975500106811523,16.916666666666668,18.333333333333332
Calgary Int'l (CYYC),-114.019996643,51.113899231000005,14.35,18.333333333333332
LaGuardia (KLGA),-73.87259674,40.77719879,17.4,18.316666666666666
Tampa Intl (KTPA),-82.533203125,27.975500106811523,16.866666666666667,18.3
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,18.366666666666667,18.3
Montreal-Trudeau (CYUL),-73.7407989502,45.4706001282,17.433333333333334,18.3
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,18.45,18.283333333333335
Lic. Gustavo Diaz Ordaz Int'l (PVR / MMPR),-105.25399780273438,20.680099487304688,14.916666666666666,18.283333333333335
Capital Region Intl (KLAN),-84.58740234375,42.77870178222656,18.666666666666668,18.266666666666666
Baltimore/Washington Intl (KBWI),-76.668297,39.1754,17.616666666666667,18.266666666666666
Cancun Int'l (CUN / MMUN),-86.8770980835,21.036500930800003,15.883333333333333,18.25
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,12.766666666666667,18.25
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,18.083333333333332,18.25
St Louis Lambert Intl (KSTL),-90.370003,38.748697,17.416666666666668,18.233333333333334
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,18.416666666666668,18.216666666666665
